Timestamp,Potencia activa ADT02,Caudal Turbinado,Nivel de cota de embalse,Temperatura aceite caliente cojinete axial,Temperatura aceite frio cojinete axial,Temperatura entrada agua enfriam. aceite,Temperatura salida agua  enfriam. aceite,Temperatura bobinado fase U,Temperatura bobinado fase V,Temperatura bobinado fase W,Apertura Distribuidor,Temperatura metal cojinete Axial x1,Temperatura metal cojinete Axial x2,Temperatura metal cojinete Axial x3,Temperatura metal cojinete Axial x4,Temperatura metal cojinete Axial x5,Temperatura metal cojinete Axial x6,Temperatura metal cojinete Axial x7,Temperatura metal cojinete Axial x8,Temperatura metal cojinete Axial x9,Temperatura metal cojinete Axial x10,Temperatura metal cojinete Axial x11,Temperatura metal cojinete Axial x12,Vibracion absoluta superior X,Vibracion absoluta turbina X,Vibracion relativa inferior X,Vibracion relativa inferior Y,Vibracion relativa superior X,Vibracion relativa superior Y,Vibracion relativa turbina X,Vibracion relativa turbina Y
2024-08-08T13:30:00Z,-0.100242615,0.0,1337.82,11.6711159,10.38573,12.0326395,19.3834343,37.84658,37.2813148,39.46161,0.0246343613,32.5573425,32.678463,32.5977173,32.5977173,32.7592125,32.4361954,32.3554459,32.4361954,32.5169678,32.678463,32.7188377,32.5573425,0.140694976,0.171916366,0.09606792,0.112827957,0.08194017,0.09127539,0.07981781,0.0583205745
2024-08-08T14:00:00Z,-0.100242615,0.0,1337.82,11.5907822,10.3455629,12.0728064,19.5441017,37.4428139,36.87755,39.05786,0.0246343613,32.31507,32.476593,32.3554459,32.3554459,32.5573425,32.19395,32.1132,32.2343254,32.31507,32.4361954,32.476593,32.31507,0.139603361,0.1715645,0.09530005,0.114414416,0.08300834,0.0901338756,0.07973275,0.0580823272
2024-08-08T14:30:00Z,-0.100242615,0.0,1337.82,11.5907822,10.4258966,12.1129732,19.70479,37.07944,36.51418,38.6540947,0.0246343613,32.1132,32.2343254,32.1535759,32.1535759,32.31507,31.9517,31.9113255,32.03245,32.0728264,32.19395,32.2343254,32.1132,0.138511732,0.171212628,0.0945321843,0.1108573,0.08271559,0.09913082,0.079647705,0.0578440838
2024-08-08T15:00:00Z,-0.100242615,0.0,1337.82,11.5907822,10.4660635,12.153141,19.8654575,36.6756744,36.1507874,38.29072,0.0246343613,31.87095,31.992075,31.9113255,31.9113255,32.0728264,31.7498074,31.6690578,31.7901821,31.8305759,31.992075,31.992075,31.87095,0.1374201,0.170860752,0.09376431,0.105203316,0.08228811,0.09692251,0.07956265,0.05760584
2024-08-08T15:30:00Z,-0.100242615,0.0,1337.83,11.5907822,10.5463982,12.153141,19.98596,36.3122826,35.7874146,37.92733,0.0246343613,31.6286831,31.7901821,31.7094326,31.7094326,31.87095,31.5075588,31.4671841,31.5883083,31.6286831,31.7498074,31.7901821,31.6286831,0.136328474,0.170508891,0.09299644,0.09954934,0.08186063,0.0947141945,0.07947759,0.0573675968
2024-08-08T16:00:00Z,-0.100242615,0.0,1337.83,11.5907822,10.586585,12.1933079,20.1067352,35.98929,35.4643974,37.6043129,0.0246343613,31.4268112,31.5883083,31.4671841,31.4671841,31.6690578,31.305687,31.2249374,31.3460617,31.3864365,31.5479336,31.5883083,31.4268112,0.135236844,0.170157015,0.09222857,0.09389535,0.08143315,0.09250589,0.0793925449,0.0571293533
2024-08-08T16:30:00Z,-0.100242615,0.0,1337.83,11.630949,10.6669188,12.2334747,20.2275677,35.66627,35.1414,37.2813148,0.0246343613,31.2249374,31.3460617,31.2653122,31.2653122,31.4268112,31.06342,31.0230446,31.1441669,31.1845627,31.3460617,31.3460617,31.2249374,0.134145215,0.169805139,0.0914607,0.08824137,0.08100566,0.09029757,0.07930749,0.05689111
2024-08-08T17:00:00Z,-0.100242615,0.0,1337.83,11.630949,10.7070856,12.2736416,20.34838,35.3432732,34.858757,36.9582977,0.0246343613,31.0230446,31.1441669,31.06342,31.06342,31.2249374,30.90192,30.82117,30.9422951,30.98267,31.1037941,31.1441669,30.98267,0.133053586,0.169453278,0.0906928256,0.08258738,0.0805781856,0.0880892649,0.07922244,0.0566528663
2024-08-08T17:30:00Z,-0.100242615,0.0,1337.84,11.6711159,10.78742,12.3138094,20.42892,35.020256,34.53576,36.6756744,0.0246343613,30.82117,30.9422951,30.8615456,30.8615456,31.0230446,30.7000465,30.619297,30.7404213,30.7807961,30.9422951,30.9422951,30.82117,0.131961957,0.1691014,0.08992496,0.0960631445,0.0801507,0.08588095,0.0791373849,0.0564146228
2024-08-08T18:00:00Z,-0.100242615,0.0,1337.84,11.6711159,10.8275871,12.3539762,20.50946,34.7376328,34.2531166,36.35268,0.0246343613,30.619297,30.7404213,30.6596718,30.6596718,30.82117,30.4981537,30.4174042,30.5385475,30.5789223,30.7404213,30.7404213,30.619297,0.130870327,0.168749526,0.08915709,0.0939675942,0.07972322,0.108401239,0.07905233,0.05621765
2024-08-08T18:30:00Z,-0.100242615,0.0,1337.84,11.7112827,10.867754,12.3941431,20.6302738,34.45501,33.9704933,36.0700378,0.0246343613,30.4174042,30.5385475,30.4577789,30.4577789,30.619297,30.29628,30.21553,30.3366547,30.37703,30.5385475,30.5385475,30.4174042,0.1297787,0.1701149,0.08838922,0.0928821,0.07929574,0.107829824,0.07896728,0.05606314
2024-08-08T19:00:00Z,-0.100242615,0.0,1337.84,11.7514505,10.9079218,12.43431,20.6705437,34.1723671,33.68785,35.7874146,0.0246343613,30.21553,30.37703,30.2559052,30.2559052,30.4174042,30.0944061,30.0540314,30.13478,30.21553,30.3366547,30.37703,30.21553,0.139915481,0.177826986,0.09129146,0.09179659,0.078868255,0.107258409,0.07918806,0.05590863
2024-08-08T19:30:00Z,-0.100242615,0.0,1337.85,11.7514505,10.9882555,12.4744778,20.7510853,33.8897438,33.4456024,35.5451469,0.0246343613,30.0540314,30.1751556,30.0944061,30.0944061,30.2559052,29.93308,29.85252,29.97335,30.0136566,30.13478,30.1751556,30.0540314,0.150814712,0.185539067,0.0945976,0.09071109,0.07844077,0.106686994,0.0794746056,0.05575412
2024-08-08T20:00:00Z,-0.100242615,0.0,1337.85,11.7916174,10.9882555,12.4744778,20.8316269,33.6474762,33.16298,35.2625237,0.0246343613,29.85252,30.0136566,29.89281,29.93308,30.0944061,29.7317085,29.6914368,29.7719784,29.81225,29.97335,30.0136566,29.89281,0.161713943,0.193251148,0.09790375,0.08962558,0.07801329,0.10611558,0.07976116,0.05559961
2024-08-08T20:30:00Z,-0.100242615,0.0,1337.85,11.7916174,11.0284224,12.5146637,20.8719158,33.3648529,32.92071,35.020256,0.0246343613,29.6914368,29.81225,29.7317085,29.7317085,29.89281,29.5706253,29.4900837,29.6108971,29.6511669,29.81225,29.81225,29.6914368,0.172613174,0.200963244,0.101209894,0.08854008,0.07375102,0.105544165,0.08004772,0.0554451
2024-08-08T21:00:00Z,-0.113288879,0.0,1337.85,11.7916174,11.06859,12.5548315,20.9121876,33.1226044,32.678463,34.7376328,0.0246343613,29.5303555,29.6511669,29.5706253,29.5706253,29.7317085,29.409544,29.3290024,29.4498138,29.4900837,29.6511669,29.6511669,29.5303555,0.1835124,0.208675325,0.104516044,0.0857845247,0.07749925,0.10497275,0.080334276,0.05529059
2024-08-08T21:30:00Z,-0.100242615,0.0,1337.85,11.7916174,11.06859,12.5548315,20.9524574,32.8803368,32.4361954,34.53576,0.0246343613,29.3692722,29.4900837,29.409544,29.409544,29.5706253,29.20817,29.1679,29.24846,29.3290024,29.4498138,29.4900837,29.3692722,0.194411635,0.2163874,0.107822195,0.08511326,0.08124748,0.104401335,0.08062083,0.05513608
2024-08-08T22:00:00Z,-0.100242615,0.0,1337.85,11.7916174,11.108757,12.5949984,20.9927273,32.63809,32.2343254,34.29349,0.0246343613,29.1679,29.3290024,29.24846,29.24846,29.409544,29.0470886,29.0068169,29.1276283,29.1679,29.28873,29.3290024,29.20817,0.205310866,0.224099487,0.111128338,0.084442,0.07393462,0.09192817,0.08090738,0.05498157
2024-08-08T22:30:00Z,56.66059,50.47132,1337.85,33.84937,18.62024,6.658662,7.70036745,41.5652161,41.32232,44.2774048,54.49537,62.151783,59.9951477,61.2972679,62.7214622,57.55366,58.6523323,59.2627029,59.7916946,61.0531273,60.60552,60.2799759,59.7916946,0.993460536,0.7626061,201.631287,186.559982,243.674759,212.970383,201.076126,198.889175
2024-08-08T23:00:00Z,56.29531,50.1111565,1337.83,37.84658,20.50946,6.57853365,7.900688,47.7182426,48.0420952,51.4092751,54.0546341,65.56987,63.5352859,64.71534,66.139534,61.21589,62.151783,62.8842239,63.4132156,64.59327,64.02358,63.6980667,63.1283836,0.9939042,0.8186967,218.37944,206.447723,227.029343,206.601852,239.097321,247.907471
2024-08-08T23:30:00Z,56.81713,50.6056633,1337.83,39.13861,20.9927273,6.53846931,8.0209,50.0664635,50.5140533,54.094902,54.9540863,66.58714,64.71534,65.77332,67.19751,62.35525,63.2504539,64.18635,64.5525742,65.69194,65.2036362,65.0815659,64.267746,0.994347751,0.8294636,247.071686,218.221451,227.82254,199.886368,277.259033,279.402771
2024-08-09T00:00:00Z,56.7258148,50.7499542,1337.82,39.7038765,21.19408,6.53846931,8.101028,51.6534157,52.1824074,55.8853264,54.53135,67.03475,65.12226,66.26162,67.64513,62.8842239,63.7387543,64.59327,65.0815659,66.18022,65.73263,65.32571,64.7967148,0.9947914,0.8275078,425.598846,224.329956,223.307037,197.762558,292.069122,291.440979
2024-08-09T00:30:00Z,56.37359,49.97194,1337.83,39.9865,21.3551636,6.53846931,8.141092,52.46724,52.99623,56.7398376,54.4504,67.27889,65.40709,66.50576,67.8078842,63.1283836,63.9422073,64.7967148,65.3664,66.46507,66.01746,65.81401,65.04088,0.995234966,0.8101476,366.6106,224.800079,219.44902,194.2074,297.904175,304.250519
2024-08-09T01:00:00Z,54.3124,48.66671,1337.77,40.14838,21.3148937,6.57853365,8.22122,52.58933,53.15899,56.7398376,52.91234,67.44165,65.52916,66.62783,67.97064,63.2097626,63.9828949,64.8781,65.44778,66.62783,66.09884,65.69194,65.16295,0.9956786,0.874899864,429.047943,234.989624,220.7223,194.018875,293.429047,309.6924
2024-08-09T01:30:00Z,56.66059,50.50527,1337.77,40.310318,21.3954334,6.53846931,8.22122,53.2810822,53.728672,57.51297,54.4863739,67.60443,65.77332,66.790596,68.09271,63.4132156,64.14565,65.04088,65.61056,66.790596,66.26162,66.139534,65.32571,0.9961222,0.7973943,239.476624,224.230865,220.8917,197.152512,302.009583,296.6234
2024-08-09T02:00:00Z,56.2300873,50.0770645,1337.75,40.3507957,21.3148937,6.57853365,8.261285,53.97283,54.461113,58.24541,54.0726242,67.6858139,65.8547,66.91268,68.17412,63.5352859,64.30843,65.16295,65.73263,66.95337,66.38369,65.97677,65.40709,0.9965658,0.874341547,500.528076,222.47403,219.808029,191.6618,296.323364,299.9316
2024-08-09T02:30:00Z,55.59086,48.32944,1337.74,40.4317551,21.4357052,6.53846931,8.301349,54.1355934,54.7052727,58.4895744,52.42663,67.7672,65.89539,66.9940643,68.29619,63.616684,64.4305038,65.2036362,65.8547,67.03475,66.50576,66.343,65.61056,0.9970094,0.8810789,260.3731,230.881851,223.297134,194.529221,303.964081,313.5434
2024-08-09T03:00:00Z,55.39518,48.50147,1337.74,40.4317551,21.4357052,6.57853365,8.261285,53.81005,54.461113,58.082653,52.02188,67.7672,65.93608,66.9940643,68.25549,63.616684,64.63396,65.28502,65.89539,67.03475,66.50576,66.22093,65.56987,0.997453,0.8292872,303.527771,226.985764,219.67952,192.4648,307.8521,314.069183
2024-08-09T03:30:00Z,-0.100242615,0.0,1337.74,24.2547474,13.1573572,6.658662,6.658662,49.0945778,50.1071548,52.2231,0.0426225662,43.38682,43.06299,42.9415474,43.2249031,43.06299,42.6986542,42.86059,42.86059,43.1844254,42.90107,42.9415474,43.1844254,0.186503842,0.172313437,0.107109644,0.157373041,0.145170644,0.105755351,0.0851239562,0.0688072
2024-08-09T04:00:00Z,-0.100242615,0.0,1337.75,21.83843,12.7155,9.944036,9.262907,48.5278473,48.8517,50.8395958,0.0336284637,40.958004,41.0794449,40.958004,41.0794449,40.9984856,40.4722328,40.5936737,40.63415,40.8365479,40.75559,40.8365479,41.0794449,0.18312934,0.170097128,0.107380331,0.146425113,0.09260615,0.127903432,0.08576344,0.06787014
2024-08-09T04:30:00Z,-0.100242615,0.0,1337.74,19.9056263,12.3941431,11.1489239,10.9480886,48.0016174,47.9611168,49.98516,0.0246343613,39.5827522,39.8653755,39.74425,39.784626,39.784626,39.2597351,39.30011,39.38086,39.5019836,39.5019836,39.5827522,39.784626,0.179754853,0.167880818,0.107651018,0.1354772,0.08329582,0.150051519,0.0864029154,0.06693309
2024-08-09T05:00:00Z,-0.100242615,0.0,1337.74,18.2587166,12.153141,11.108757,11.7916174,47.3539276,47.1110344,49.1350555,0.0336284637,38.6540947,38.9367371,38.8155937,38.85597,38.85597,38.4118462,38.45222,38.4925957,38.5733452,38.6540947,38.7348442,38.85597,0.176380366,0.165664509,0.107921705,0.124529287,0.07469767,0.172199592,0.0870424,0.06599603
2024-08-09T05:30:00Z,-0.100242615,0.0,1337.74,16.97333,11.8719711,11.2694454,12.3138094,46.66574,46.26095,48.2849731,0.0246343613,37.92733,38.2503281,38.1292038,38.1292038,38.2099533,37.76583,37.76583,37.8062057,37.8869553,38.00808,38.08883,38.16958,0.173005864,0.163448215,0.108192392,0.113581367,0.0660995245,0.19434768,0.08768188,0.06505897
2024-08-09T06:00:00Z,-0.100242615,0.0,1337.75,15.9289656,11.630949,11.4301138,12.8761683,45.8966141,45.4513435,47.4753647,0.0246343613,37.3620644,37.68508,37.56394,37.56394,37.6447067,37.2005653,37.2005653,37.24094,37.32169,37.4428139,37.5235634,37.6043129,0.169631377,0.1612319,0.108463079,0.102634966,0.259301841,0.216495752,0.08832136,0.06412192
2024-08-09T06:30:00Z,-0.100242615,0.0,1337.75,15.1256037,11.4301138,11.5907822,13.5188608,45.2084465,44.6821976,46.70624,0.0246343613,36.87755,37.2005653,37.07944,37.07944,37.16019,36.756424,36.756424,36.7968,36.87755,36.9582977,37.0390663,37.07944,0.16625689,0.1590156,0.108733758,0.10988418,0.172960147,0.23864384,0.08896084,0.06318486
2024-08-09T07:00:00Z,-0.100242615,0.0,1337.76,14.4427433,11.2292776,11.7514505,14.08122,44.4798,43.91307,45.9370956,0.0246343613,36.4738045,36.756424,36.6353,36.6353,36.756424,36.35268,36.35268,36.393055,36.43343,36.55455,36.6353,36.6756744,0.162882388,0.156799287,0.109004445,0.1171334,0.08661848,0.260791928,0.08960032,0.0622478
2024-08-09T07:30:00Z,-0.100242615,0.0,1337.76,13.9205513,11.108757,11.8317842,14.6837463,43.83211,43.2249031,45.2894058,0.0246343613,36.0700378,36.35268,36.2719078,36.2315331,36.35268,35.98929,35.9489136,35.98929,36.0700378,36.1911621,36.2315331,36.2719078,0.1595079,0.154582977,0.11185202,0.1120722,0.06552562,0.256920725,0.0902398,0.0613107421
2024-08-09T08:00:00Z,-0.100242615,0.0,1337.75,13.478694,10.9480886,11.8719711,15.2059383,43.1844254,42.5772171,44.64172,0.0246343613,35.74704,35.98929,35.90854,35.8681641,35.98929,35.58552,35.58552,35.6258965,35.66627,35.82779,35.90854,35.90854,0.156133413,0.152366683,0.111182511,0.135415256,0.0694427937,0.247278109,0.09087928,0.0603736863
2024-08-09T08:30:00Z,-0.100242615,0.0,1337.76,13.11717,10.8275871,11.912138,15.6879435,42.5367355,41.9295273,43.99403,0.0246343613,35.3836479,35.6258965,35.5451469,35.5451469,35.66627,35.22215,35.2625237,35.2625237,35.3432732,35.5047722,35.5451469,35.5451469,0.152758911,0.150150374,0.110512994,0.158758327,0.0733599737,0.237635478,0.09151876,0.05943663
2024-08-09T09:00:00Z,-0.100242615,0.0,1337.76,12.7958336,10.6669188,11.9523048,16.1298,41.9295273,41.3627968,43.38682,0.0246343613,35.1010246,35.3029,35.22215,35.1817741,35.3432732,34.9395065,34.9395065,34.97988,35.020256,35.1817741,35.22215,35.22215,0.149384424,0.147934064,0.109843485,0.134701371,0.0772771537,0.227992848,0.09215824,0.05849957
2024-08-09T09:30:00Z,-0.100242615,0.0,1337.76,12.5548315,10.5463982,11.9523048,16.57166,41.3627968,40.79607,42.82011,0.0246343613,34.7780075,34.97988,34.89913,34.89913,35.020256,34.61651,34.61651,34.6568832,34.697258,34.858757,34.9395065,34.89913,0.146009937,0.145717755,0.109173976,0.107978635,0.07962456,0.218350217,0.09279772,0.0575625151
2024-08-09T10:00:00Z,-0.100242615,0.0,1337.77,12.3539762,10.4660635,11.9523048,16.9331627,40.8365479,40.2698364,42.29386,0.0246343613,34.4953842,34.697258,34.5761337,34.5761337,34.7376328,34.3338661,34.3338661,34.37424,34.4146347,34.5761337,34.61651,34.61651,0.142635435,0.143501446,0.108504459,0.11879123,0.07927379,0.208707586,0.0934372,0.05662546
2024-08-09T10:30:00Z,-0.100242615,0.0,1337.77,12.153141,10.3455629,11.912138,17.2946854,40.310318,39.74425,41.76761,0.0246343613,34.21274,34.37424,34.29349,34.29349,34.4146347,34.0512428,34.0512428,34.0512428,34.1319923,34.29349,34.3338661,34.29349,0.139260948,0.141285136,0.10783495,0.129603833,0.0789230242,0.199064955,0.09407668,0.0556884
2024-08-09T11:00:00Z,-0.100242615,0.0,1337.77,11.9924726,10.2250614,11.8719711,17.6160221,39.784626,39.2597351,41.28184,0.0246343613,33.93012,34.0916176,34.0108681,34.0108681,34.1319923,33.76862,33.76862,33.8089943,33.84937,34.0108681,34.0512428,34.0108681,0.135886461,0.139068842,0.107165441,0.140416428,0.07857225,0.189422324,0.09471616,0.054751344
2024-08-09T11:30:00Z,-0.100242615,0.0,1337.77,11.8317842,10.1447268,11.8317842,17.8972111,39.30011,38.77522,40.79607,0.0246343613,33.6474762,33.7282257,33.7282257,33.7282257,33.84937,33.4859772,33.4859772,33.5263519,33.5667267,33.7282257,33.76862,33.7282257,0.134319276,0.137797415,0.106495924,0.151229024,0.078221485,0.1797797,0.0950560048,0.05513233
2024-08-09T12:00:00Z,-0.100242615,0.0,1337.77,11.6711159,10.064393,11.7916174,18.178381,38.85597,38.3310966,40.3507957,0.0246343613,33.3648529,33.5263519,33.4052277,33.4456024,33.6071,33.16298,33.2033539,33.24373,33.32448,33.4456024,33.4859772,33.4456024,0.133203477,0.1365609,0.105826415,0.165665582,0.07787071,0.170137063,0.095140636,0.0568285547
2024-08-09T12:30:00Z,-0.100242615,0.0,1337.77,11.5506144,9.984099,11.7514505,18.4194031,38.4118462,37.8869553,39.90575,0.0246343613,33.08221,33.2033539,33.16298,33.16298,33.2841034,32.9610863,32.9610863,33.00146,33.08221,33.1226044,33.16298,33.16298,0.132087663,0.135324374,0.105156906,0.155856237,0.07751994,0.160494432,0.09522527,0.05852478
2024-08-09T13:00:00Z,-0.100242615,0.0,1337.77,11.4702806,9.984099,11.7112827,18.62024,37.9677048,37.48319,39.5019836,0.0246343613,32.839962,33.00146,32.8803368,32.8803368,33.0418358,32.7188377,32.678463,32.7592125,32.7995872,32.92071,32.9610863,32.92071,0.130971864,0.134087861,0.104487389,0.1460469,0.07716917,0.1508518,0.0953099,0.06022101
2024-08-09T13:30:00Z,-0.100242615,0.0,1337.77,11.4301138,9.984099,11.7112827,18.8210754,37.56394,37.07944,39.0982361,0.0246343613,32.5977173,32.7188377,32.63809,32.63809,32.7995872,32.4361954,32.476593,32.5169678,32.5573425,32.678463,32.7188377,32.678463,0.12985605,0.132851347,0.10381788,0.136237562,0.07938709,0.14120917,0.09539454,0.0619172342
2024-08-09T14:00:00Z,-0.100242615,0.0,1337.76,11.389946,10.0242262,11.7514505,19.0219288,37.16019,36.6756744,38.69447,0.0246343613,32.3554459,32.476593,32.39582,32.39582,32.5573425,32.19395,32.19395,32.2343254,32.31507,32.4361954,32.476593,32.4361954,0.128740251,0.131614834,0.103148371,0.126428217,0.0798071846,0.131566539,0.09547917,0.06361346
2024-08-09T14:30:00Z,-0.100242615,0.0,1337.79,11.3497791,10.064393,11.7112827,19.1825981,36.756424,36.3122826,38.29072,0.0246343613,32.1132,32.2343254,32.1535759,32.1535759,32.31507,31.992075,31.992075,31.992075,32.0728264,32.1535759,32.2343254,32.19395,0.127624437,0.1303783,0.102478854,0.116618872,0.0802272856,0.121923909,0.0955638,0.06530969
2024-08-09T15:00:00Z,-0.100242615,0.0,1337.79,11.389946,10.1447268,11.7916174,19.3432655,36.393055,35.9489136,37.92733,0.0246343613,31.87095,31.992075,31.9113255,31.9113255,32.0728264,31.7498074,31.7498074,31.7901821,31.8305759,31.9517,31.992075,31.9517,0.126508638,0.1291418,0.101809345,0.12554571,0.08064738,0.112281278,0.09564843,0.06700591
2024-08-09T15:30:00Z,-0.100242615,0.0,1337.79,11.389946,10.2250614,11.8317842,19.5039349,36.0296631,35.58552,37.6043129,0.0246343613,31.5883083,31.8305759,31.6690578,31.6690578,31.8305759,31.5075588,31.5075588,31.5479336,31.5883083,31.7094326,31.7498074,31.7094326,0.125392824,0.127905279,0.102067076,0.123899989,0.08106748,0.104884848,0.09573306,0.06870214
2024-08-09T16:00:00Z,-0.100242615,0.0,1337.8,11.4301138,10.3053951,11.912138,19.6646233,35.706665,35.2625237,37.24094,0.0246343613,31.3864365,31.5883083,31.4671841,31.4671841,31.6286831,31.305687,31.305687,31.3460617,31.3864365,31.5075588,31.5075588,31.4671841,0.124277025,0.126668751,0.102518089,0.122254275,0.08148757,0.0979566351,0.09581769,0.07039837
2024-08-09T16:30:00Z,-0.100242615,0.0,1337.8,11.4301138,10.38573,11.9523048,19.7851238,35.3432732,34.9395065,36.917923,0.0246343613,31.1845627,31.3460617,31.2653122,31.2653122,31.3864365,31.06342,31.06342,31.1037941,31.1845627,31.305687,31.305687,31.2653122,0.123161219,0.125432238,0.1029691,0.120608568,0.0819076747,0.09102843,0.09590232,0.07209459
2024-08-09T17:00:00Z,-0.100242615,0.0,1337.8,11.5104475,10.4660635,11.9924726,19.9056263,35.020256,34.61651,36.5949249,0.0246343613,30.98267,31.1441669,31.06342,31.06342,31.1845627,30.8615456,30.8615456,30.90192,30.9422951,31.1037941,31.1037941,31.06342,0.122045413,0.124195725,0.103420116,0.118962854,0.0823277757,0.09810632,0.0959869549,0.07379082
2024-08-09T17:30:00Z,-0.100242615,0.0,1337.81,11.5104475,10.5463982,12.0728064,20.0261936,34.7376328,34.29349,36.3122826,0.0246343613,30.7807961,30.9422951,30.8615456,30.82117,30.98267,30.619297,30.6596718,30.7000465,30.7404213,30.90192,30.9422951,30.8615456,0.120929606,0.122959204,0.0958799,0.11731714,0.08274787,0.0862144,0.096071586,0.07548704
2024-08-09T18:00:00Z,-0.100242615,0.0,1337.81,11.5506144,10.586585,12.1129732,20.1067352,34.4146347,34.0108681,35.98929,0.0246343613,30.5789223,30.7404213,30.6596718,30.6596718,30.7404213,30.4577789,30.4577789,30.4981537,30.5385475,30.7000465,30.7000465,30.6596718,0.1198138,0.121722691,0.0982170254,0.115671426,0.08316797,0.08907324,0.09615622,0.0442712642
2024-08-09T18:30:00Z,-0.100242615,0.0,1337.81,11.5907822,10.6669188,12.153141,20.2275677,34.1319923,33.7282257,35.706665,0.0246343613,30.37703,30.5385475,30.4174042,30.4174042,30.5789223,30.2559052,30.2559052,30.29628,30.3366547,30.4577789,30.4981537,30.4577789,0.118697993,0.12048617,0.100554161,0.09162011,0.08358806,0.09193208,0.09624085,0.0448914245
2024-08-09T19:00:00Z,-0.113288879,0.0,1337.81,11.5907822,10.7070856,12.1933079,20.3081074,33.84937,33.4456024,35.4240227,0.0246343613,30.1751556,30.3366547,30.2559052,30.2559052,30.37703,30.0944061,30.0944061,30.13478,30.1751556,30.29628,30.3366547,30.2559052,0.117637075,0.119809121,0.102891289,0.09152654,0.0840081647,0.09479092,0.09632548,0.04551159
2024-08-09T19:30:00Z,-0.100242615,0.0,1337.82,11.630949,10.7472534,12.2334747,20.388649,33.5667267,33.2033539,35.1817741,0.0246343613,30.0136566,30.1751556,30.0944061,30.0540314,30.21553,29.89281,29.89281,29.93308,29.97335,30.0944061,30.13478,30.0944061,0.11735677,0.121227331,0.105228424,0.0914329737,0.08442826,0.09764976,0.0933649838,0.0461317524
2024-08-09T20:00:00Z,-0.100242615,0.0,1337.82,11.630949,10.78742,12.2736416,20.42892,33.32448,32.92071,34.89913,0.0246343613,29.81225,29.97335,29.89281,29.89281,30.0136566,29.6511669,29.7317085,29.7719784,29.81225,29.93308,29.93308,29.89281,0.117076464,0.122645542,0.107565552,0.09133941,0.08484836,0.100508608,0.08926829,0.0467519164
2024-08-09T20:30:00Z,-0.100242615,0.0,1337.82,11.6711159,10.8275871,12.3138094,20.50946,33.0418358,32.678463,34.6568832,0.0246343613,29.6511669,29.81225,29.7317085,29.6914368,29.85252,29.5303555,29.5303555,29.5706253,29.6108971,29.7317085,29.7719784,29.7317085,0.116796151,0.12406376,0.109902687,0.091245845,0.08526846,0.103367448,0.0851715952,0.0473720767
2024-08-09T21:00:00Z,-0.100242615,0.0,1337.82,11.6711159,10.867754,12.3539762,20.5900021,32.839962,32.4361954,34.45501,0.0336284637,29.4900837,29.6108971,29.5303555,29.5303555,29.6914368,29.3692722,29.3692722,29.409544,29.4498138,29.5706253,29.6108971,29.5706253,0.116515845,0.125481963,0.112239815,0.09115228,0.0856885538,0.105666324,0.0810749,0.04799224
2024-08-09T21:30:00Z,-0.100242615,0.0,1337.82,11.6711159,10.9079218,12.3539762,20.6302738,32.5977173,32.19395,34.21274,0.0246343613,29.3290024,29.4498138,29.3692722,29.3692722,29.4900837,29.1679,29.20817,29.24846,29.28873,29.409544,29.409544,29.3692722,0.116235532,0.126900181,0.114576951,0.0910587162,0.08497235,0.103155889,0.07697821,0.0486124046
2024-08-09T22:00:00Z,56.47795,49.97106,1337.83,30.7000465,17.6963768,6.658662,7.62023926,38.2503281,37.9677048,40.63415,54.405426,59.2220154,57.06536,58.4488831,59.7916946,54.5425148,55.844635,56.17016,56.78053,57.9605827,57.75713,57.30952,56.82122,1.10135567,0.7547248,180.684235,177.246658,249.62236,215.627029,201.514557,198.071991
2024-08-09T22:30:00Z,68.81896,62.6776352,1337.82,37.32169,20.34838,6.57853365,7.940752,52.1824074,52.46724,56.17016,65.2078247,66.09884,64.34913,65.40709,66.790596,62.0297127,63.0470047,63.5352859,64.18635,65.3664,64.8781,64.4712,63.9422073,1.053424,0.323705345,187.054352,187.257614,228.9706,203.71196,220.308319,215.024139
2024-08-09T23:00:00Z,68.3884659,62.4227066,1337.76,39.21936,21.032999,6.53846931,8.22122,57.716423,58.2861023,62.2331619,64.97397,67.60443,65.93608,66.95337,68.2148056,63.6573753,64.63396,65.12226,65.81401,66.95337,66.50576,66.05815,65.48847,1.044202,0.3428308,201.843185,206.60376,225.2176,200.240692,256.874573,261.681854
2024-08-09T23:30:00Z,69.0276947,62.81354,1337.77,39.9865,21.274622,6.53846931,8.381476,60.52414,61.25658,65.32571,65.36073,68.2148056,66.62783,67.60443,68.82518,64.4305038,65.32571,66.22093,66.5464554,67.6858139,67.15682,66.7499,66.22093,1.03497982,0.3657923,211.5947,214.30658,221.51918,197.9564,275.382629,277.5565
2024-08-10T00:00:00Z,69.30164,63.1996231,1337.75,40.3507957,21.4357052,6.53846931,8.461605,62.3959427,63.3318329,67.4823456,65.450676,68.6217041,66.9940643,67.9299545,69.1506958,64.7967148,65.65125,66.50576,66.871994,68.0520248,67.523056,67.07544,66.58714,1.02575779,0.388753831,216.861359,215.068787,220.9489,194.88092,284.730133,282.544678
